X,Y,Z
-408,-87,236
-512,-189,511
-512,-219,511
-512,-80,511
-462,39,511
-269,59,463
-177,31,293
-97,7,268
-41,-18,237
16,-5,201
43,2,160
42,11,136
60,78,140
46,48,109
75,45,62
99,49,33
121,46,27
136,43,24
135,19,11
122,-5,14
-62,67,-106
-75,51,-102
-67,22,-118
-117,10,-149
-223,-43,-57
-408,-87,236
-512,-189,511
-512,-219,511
-512,-80,511
-462,39,511
-269,59,463
-177,31,293
-97,7,268
-41,-18,237
16,-5,201
43,2,160
42,11,136
60,78,140
46,48,109
75,45,62
99,49,33
121,46,27
136,43,24
135,19,11
122,-5,14
110,-19,68
103,-9,186
107,1,339
-25,-36,511
-304,-111,511
-512,-197,511
-512,-287,511
-496,-260,511
-392,-221,148
-266,-151,-26
-185,-72,-94
-118,-12,-147
-88,-6,-162
-56,-1,-145
-44,-5,-131
-61,-13,-115
-76,-14,-104
-87,-13,-87
-77,5,-74
-79,31,-71
-104,40,-48
-125,26,0
-139,16,40
-186,-21,15
-292,-54,106
-62,67,-106
-75,51,-102
-67,22,-118
-117,10,-149
-223,-43,-57
-408,-87,236
-512,-189,511
-512,-219,511
-512,-80,511
-462,39,511
-269,59,463
-177,31,293
-97,7,268
-41,-18,237
16,-5,201
43,2,160
42,11,136
60,78,140
46,48,109
75,45,62
99,49,33
121,46,27
136,43,24
135,19,11
122,-5,14
110,-19,68
103,-9,186
107,1,339
-25,-36,511
-304,-111,511
-512,-197,511
-512,-287,511
-496,-260,511
-392,-221,148
-266,-151,-26
-185,-72,-94
-118,-12,-147
-88,-6,-162
-56,-1,-145
-44,-5,-131
-61,-13,-115
-76,-14,-104
-87,-13,-87
-77,5,-74
-79,31,-71
-104,40,-48
-125,26,0
-139,16,40
-186,-21,15
-292,-54,106
-449,-100,298
-512,-192,511
-512,-283,511
-511,-191,511
-367,-42,500
-269,75,229
-144,119,151
-79,68,143
-20,37,137
19,25,101
41,36,65
55,60,53
55,66,71
60,48,107
88,28,138
115,19,145
138,20,140
153,21,119
140,3,86
122,-20,73
94,-34,113
84,-19,201
39,5,387
-96,-19,511
-346,-151,511
-62,67,-106
-75,51,-102
-67,22,-118
-117,10,-149
-223,-43,-57
-408,-87,236
-512,-189,511
-512,-219,511
-512,-80,511
-462,39,511
-269,59,463
-177,31,293
-97,7,268
-41,-18,237
16,-5,201
43,2,160
42,11,136
60,78,140
46,48,109
75,45,62
99,49,33
121,46,27
136,43,24
135,19,11
122,-5,14
110,-19,68
103,-9,186
107,1,339
-25,-36,511
-304,-111,511
-512,-197,511
-512,-287,511
-496,-260,511
-392,-221,148
-266,-151,-26
-185,-72,-94
-118,-12,-147
-88,-6,-162
-56,-1,-145
-44,-5,-131
-61,-13,-115
-76,-14,-104
-87,-13,-87
-77,5,-74
-79,31,-71
-104,40,-48
-125,26,0
-139,16,40
-186,-21,15
-292,-54,106
-449,-100,298
-512,-192,511
-512,-283,511
-511,-191,511
-367,-42,500
-269,75,229
-144,119,151
-79,68,143
-20,37,137
19,25,101
41,36,65
55,60,53
55,66,71
60,48,107
88,28,138
115,19,145
138,20,140
153,21,119
140,3,86
122,-20,73
94,-34,113
84,-19,201
39,5,387
-96,-19,511
-346,-151,511
-512,-224,511
-512,-306,511
-441,-269,414
-317,-214,36
-198,-130,-90
-128,-64,-116
-102,-34,-122
-78,-35,-124
-64,-26,-100
-62,-26,-65
-62,-35,-37
-54,-42,-23
-47,-26,-20
-53,6,-16
-83,31,-10
-112,32,42
-139,11,107
-138,-15,117
-200,-26,78
-336,-29,158
-490,-47,318
-512,-83,511
-512,-170,511
-423,-174,511
-284,-73,458
-197,34,262
-129,95,130
-79,101,83
-33,71,106
3,27,123
28,3,141
46,3,147
59,16,146
68,25,133
98,35,128
129,26,131
146,3,126
135,-28,94
92,-41,67
77,-38,93
70,-24,205
-99,-73,418
-425,-178,511
-512,-204,511
-512,-251,511
-509,-245,461
-356,-225,161
-234,-176,45
-149,-133,31
-102,-104,34
-197,34,262
-129,95,130
-79,101,83
-33,71,106
3,27,123
28,3,141
46,3,147
59,16,146
68,25,133
98,35,128
129,26,131
146,3,126
135,-28,94
92,-41,67
77,-38,93
70,-24,205
-99,-73,418
-425,-178,511
-512,-204,511
-512,-251,511
-509,-245,461
-356,-225,161
-234,-176,45
-149,-133,31
-102,-104,34
-81,-63,26
-61,-17,9
-41,15,-6
-22,41,-24
-8,51,-45
0,55,-64
-1,57,-86
-9,61,-115
-26,61,-141
-40,43,-136
-70,4,-123
-85,-18,-136
-187,-33,-172
-389,-111,31
-512,-191,511
-512,-302,511
-512,-334,511
-427,-201,511
-287,-8,365
-158,93,185
-120,74,105
-26,86,119
36,71,133
42,56,124
74,109,109
-197,34,262
-129,95,130
-79,101,83
-33,71,106
3,27,123
28,3,141
46,3,147
59,16,146
68,25,133
98,35,128
129,26,131
146,3,126
135,-28,94
92,-41,67
77,-38,93
70,-24,205
-99,-73,418
-425,-178,511
-512,-204,511
-512,-251,511
-509,-245,461
-356,-225,161
-234,-176,45
-149,-133,31
-102,-104,34
-81,-63,26
-61,-17,9
-41,15,-6
-22,41,-24
-8,51,-45
0,55,-64
-1,57,-86
-9,61,-115
-26,61,-141
-40,43,-136
-70,4,-123
-85,-18,-136
-187,-33,-172
-389,-111,31
-512,-191,511
-512,-302,511
-512,-334,511
-427,-201,511
-287,-8,365
-158,93,185
-120,74,105
-26,86,119
36,71,133
42,56,124
74,109,109
62,95,68
64,75,46
73,73,46
101,53,48
121,26,55
151,-23,57
142,-63,57
98,-75,75
78,-75,142
43,-54,337
-97,-48,511
-363,-134,511
-512,-282,511
-512,-326,511
-418,-261,453
-333,-222,144
-210,-160,20
-127,-109,-48
-88,-46,-89
-78,1,-114
-65,24,-110
-77,21,-80
-96,1,-44
-99,-7,-23
-90,3,-29
-197,34,262
-129,95,130
-79,101,83
-33,71,106
3,27,123
28,3,141
46,3,147
59,16,146
68,25,133
98,35,128
129,26,131
146,3,126
135,-28,94
92,-41,67
77,-38,93
70,-24,205
-99,-73,418
-425,-178,511
-512,-204,511
-512,-251,511
-509,-245,461
-356,-225,161
-234,-176,45
-149,-133,31
-102,-104,34
-81,-63,26
-61,-17,9
-41,15,-6
-22,41,-24
-8,51,-45
0,55,-64
-1,57,-86
-9,61,-115
-26,61,-141
-40,43,-136
-70,4,-123
-85,-18,-136
-187,-33,-172
-389,-111,31
-512,-191,511
-512,-302,511
-512,-334,511
-427,-201,511
-287,-8,365
-158,93,185
-120,74,105
-26,86,119
36,71,133
42,56,124
74,109,109
62,95,68
64,75,46
73,73,46
101,53,48
121,26,55
151,-23,57
142,-63,57
98,-75,75
78,-75,142
43,-54,337
-97,-48,511
-363,-134,511
-512,-282,511
-512,-326,511
-418,-261,453
-333,-222,144
-210,-160,20
-127,-109,-48
-88,-46,-89
-78,1,-114
-65,24,-110
-77,21,-80
-96,1,-44
-99,-7,-23
-90,3,-29
-78,36,-72
-82,69,-127
-88,74,-156
-91,30,-131
-95,-29,-114
-95,-50,-155
-177,-64,-175
-313,-117,23
-512,-201,397
-512,-368,511
-512,-350,511
-512,-143,511
-370,-22,431
-259,2,236
-171,21,199
-93,37,206
-44,36,195
-9,42,168
20,53,129
49,57,95
56,52,66
90,61,60
97,59,59
105,56,59
120,23,68
119,-43,92
92,-99,138
41,-106,200
-46,-72,289
-75,-47,431
-142,-95,511
-350,-183,511
-512,-234,511
-512,-178,511
-364,-145,339
-239,-167,151
-145,-151,62
-92,-119,5
-55,-81,-26
-48,-47,-32
-63,-29,-2
-71,-25,19
-70,-34,8
-49,-24,-22
4,11,-76
1,52,-166
-12,68,-212
-34,25,-176
-47,-47,-120
-65,-54,-99
119,-43,92
92,-99,138
41,-106,200
-46,-72,289
-75,-47,431
-142,-95,511
-350,-183,511
-512,-234,511
-512,-178,511
-364,-145,339
-239,-167,151
-145,-151,62
-92,-119,5
-55,-81,-26
-48,-47,-32
-63,-29,-2
-71,-25,19
-70,-34,8
-49,-24,-22
4,11,-76
1,52,-166
-12,68,-212
-34,25,-176
-47,-47,-120
-65,-54,-99
-159,25,-127
-342,68,-31
-512,10,334
-512,-134,511
-512,-159,511
-468,-41,511
-284,21,511
-169,83,290
-82,119,177
-80,62,147
-25,34,133
11,1,132
19,-30,127
70,-27,127
99,-56,136
120,-58,176
107,-60,201
114,-31,208
112,1,177
109,15,136
92,15,118
81,-3,113
66,-9,153
75,-17,217
86,-41,346
119,-43,92
92,-99,138
41,-106,200
-46,-72,289
-75,-47,431
-142,-95,511
-350,-183,511
-512,-234,511
-512,-178,511
-364,-145,339
-239,-167,151
-145,-151,62
-92,-119,5
-55,-81,-26
-48,-47,-32
-63,-29,-2
-71,-25,19
-70,-34,8
-49,-24,-22
4,11,-76
1,52,-166
-12,68,-212
-34,25,-176
-47,-47,-120
-65,-54,-99
-159,25,-127
-342,68,-31
-512,10,334
-512,-134,511
-512,-159,511
-468,-41,511
-284,21,511
-169,83,290
-82,119,177
-80,62,147
-25,34,133
11,1,132
19,-30,127
70,-27,127
99,-56,136
120,-58,176
107,-60,201
114,-31,208
112,1,177
109,15,136
92,15,118
81,-3,113
66,-9,153
75,-17,217
86,-41,346
91,-84,511
-91,-186,511
-449,-255,511
-512,-331,511
-469,-319,454
-328,-226,73
-209,-159,-56
-122,-92,-140
-77,-60,-177
-43,-48,-183
-72,-54,-162
-86,-54,-132
-87,-44,-120
-78,-14,-122
-67,20,-127
-54,54,-143
-44,67,-135
-50,44,-108
-54,7,-78
-48,-27,-65
-31,-18,-76
-103,7,-106
-290,-25,-15
-512,-121,379
-512,-267,511
119,-43,92
92,-99,138
41,-106,200
-46,-72,289
-75,-47,431
-142,-95,511
-350,-183,511
-512,-234,511
-512,-178,511
-364,-145,339
-239,-167,151
-145,-151,62
-92,-119,5
-55,-81,-26
-48,-47,-32
-63,-29,-2
-71,-25,19
-70,-34,8
-49,-24,-22
4,11,-76
1,52,-166
-12,68,-212
-34,25,-176
-47,-47,-120
-65,-54,-99
-159,25,-127
-342,68,-31
-512,10,334
-512,-134,511
-512,-159,511
-468,-41,511
-284,21,511
-169,83,290
-82,119,177
-80,62,147
-25,34,133
11,1,132
19,-30,127
70,-27,127
99,-56,136
120,-58,176
107,-60,201
114,-31,208
112,1,177
109,15,136
92,15,118
81,-3,113
66,-9,153
75,-17,217
86,-41,346
91,-84,511
-91,-186,511
-449,-255,511
-512,-331,511
-469,-319,454
-328,-226,73
-209,-159,-56
-122,-92,-140
-77,-60,-177
-43,-48,-183
-72,-54,-162
-86,-54,-132
-87,-44,-120
-78,-14,-122
-67,20,-127
-54,54,-143
-44,67,-135
-50,44,-108
-54,7,-78
-48,-27,-65
-31,-18,-76
-103,7,-106
-290,-25,-15
-512,-121,379
-512,-267,511
-512,-279,511
-512,-130,511
-465,-54,511
-280,40,265
-166,121,185
-121,77,162
-23,39,166
60,45,164
23,22,159
48,50,151
58,56,150
37,26,150
52,6,144
75,-1,128
94,-3,113
106,-8,95
106,-16,78
101,-31,65
104,-57,82
99,-63,133
89,-81,240
45,-91,404
-205,-126,511
-493,-149,511
-512,-183,511
-481,-172,511
-355,-139,219
-223,-100,8
-151,-61,-34
-122,-20,-24
-98,-2,-17
-65,0,-22
-48,-11,-29
-39,-8,-29
-36,8,-42
-40,24,-57
-37,62,-47
-55,75,-41
-78,66,-43
-124,7,-57
-141,-56,-57
-144,-44,-71
-214,-11,-111
-348,-25,46
-496,-116,374
-512,-171,511
-512,-122,511
-512,43,511
-449,103,511
-224,46,436
-481,-172,511
-355,-139,219
-223,-100,8
-151,-61,-34
-122,-20,-24
-98,-2,-17
-65,0,-22
-48,-11,-29
-39,-8,-29
-36,8,-42
-40,24,-57
-37,62,-47
-55,75,-41
-78,66,-43
-124,7,-57
-141,-56,-57
-144,-44,-71
-214,-11,-111
-348,-25,46
-496,-116,374
-512,-171,511
-512,-122,511
-512,43,511
-449,103,511
-224,46,436
-116,4,286
-72,35,206
-50,58,169
8,86,158
55,72,161
91,45,172
111,21,176
113,26,173
105,31,165
95,37,174
87,32,174
98,9,162
101,-32,158
94,-79,174
40,-99,202
-3,-141,256
-161,-144,381
-365,-201,511
-512,-208,511
-512,-237,511
-512,-314,511
-444,-357,232
-286,-237,116
-168,-115,45
-120,-73,-11
-481,-172,511
-355,-139,219
-223,-100,8
-151,-61,-34
-122,-20,-24
-98,-2,-17
-65,0,-22
-48,-11,-29
-39,-8,-29
-36,8,-42
-40,24,-57
-37,62,-47
-55,75,-41
-78,66,-43
-124,7,-57
-141,-56,-57
-144,-44,-71
-214,-11,-111
-348,-25,46
-496,-116,374
-512,-171,511
-512,-122,511
-512,43,511
-449,103,511
-224,46,436
-116,4,286
-72,35,206
-50,58,169
8,86,158
55,72,161
91,45,172
111,21,176
113,26,173
105,31,165
95,37,174
87,32,174
98,9,162
101,-32,158
94,-79,174
40,-99,202
-3,-141,256
-161,-144,381
-365,-201,511
-512,-208,511
-512,-237,511
-512,-314,511
-444,-357,232
-286,-237,116
-168,-115,45
-120,-73,-11
-99,-49,-31
-58,-6,-41
-37,30,-39
-36,52,-44
-38,47,-54
-22,20,-61
-4,5,-67
6,3,-89
-5,10,-108
-31,19,-110
-51,25,-79
-75,35,-54
-162,3,1
-270,-67,160
-413,-120,382
-512,-169,511
-512,-178,511
-512,-102,511
-384,-29,511
-236,9,405
-136,34,283
-67,59,219
-42,49,194
4,25,166
23,17,161
-481,-172,511
-355,-139,219
-223,-100,8
-151,-61,-34
-122,-20,-24
-98,-2,-17
-65,0,-22
-48,-11,-29
-39,-8,-29
-36,8,-42
-40,24,-57
-37,62,-47
-55,75,-41
-78,66,-43
-124,7,-57
-141,-56,-57
-144,-44,-71
-214,-11,-111
-348,-25,46
-496,-116,374
-512,-171,511
-512,-122,511
-512,43,511
-449,103,511
-224,46,436
-116,4,286
-72,35,206
-50,58,169
8,86,158
55,72,161
91,45,172
111,21,176
113,26,173
105,31,165
95,37,174
87,32,174
98,9,162
101,-32,158
94,-79,174
40,-99,202
-3,-141,256
-161,-144,381
-365,-201,511
-512,-208,511
-512,-237,511
-512,-314,511
-444,-357,232
-286,-237,116
-168,-115,45
-120,-73,-11
-99,-49,-31
-58,-6,-41
-37,30,-39
-36,52,-44
-38,47,-54
-22,20,-61
-4,5,-67
6,3,-89
-5,10,-108
-31,19,-110
-51,25,-79
-75,35,-54
-162,3,1
-270,-67,160
-413,-120,382
-512,-169,511
-512,-178,511
-512,-102,511
-384,-29,511
-236,9,405
-136,34,283
-67,59,219
-42,49,194
4,25,166
23,17,161
45,26,144
46,43,122
55,62,101
62,68,78
75,58,71
84,13,89
65,-39,131
21,-55,170
-9,-28,198
-36,-11,198
-39,-29,215
-138,-97,271
-324,-153,449
-460,-229,511
-509,-316,511
-428,-338,511
-338,-355,404
-222,-302,138
-145,-224,-21
-85,-123,-53
-48,-54,-27
-42,-9,-5
-34,6,11
-47,-23,3
-37,-38,-9
-20,-35,-13
-14,-13,-32
-15,20,-57
-19,51,-73
-39,54,-93
-53,39,-106
-79,13,-114
-99,4,-122
-147,30,-130
-227,6,-102
-323,-78,-20
-464,-200,175
-512,-373,440
-512,-361,511
-512,-247,511
-487,-124,511
-318,-31,450
-202,16,306
-133,36,195
-89,47,149
-58,47,130
-37,37,121
-21,28,115
-9,27,123
-8,30,136
-20,-35,-13
-14,-13,-32
-15,20,-57
-19,51,-73
-39,54,-93
-53,39,-106
-79,13,-114
-99,4,-122
-147,30,-130
-227,6,-102
-323,-78,-20
-464,-200,175
-512,-373,440
-512,-361,511
-512,-247,511
-487,-124,511
-318,-31,450
-202,16,306
-133,36,195
-89,47,149
-58,47,130
-37,37,121
-21,28,115
-9,27,123
-8,30,136
1,39,141
2,43,138
-2,31,138
0,19,150
-7,15,170
7,31,157
16,38,131
-40,26,122
-231,5,317
-418,-23,511
-512,-83,511
-495,-143,511
-464,-171,433
-428,-167,279
-379,-165,145
-310,-146,63
-270,-110,-13
-228,-41,-74
-187,13,-101
-162,47,-93
-152,64,-62
-143,63,-14
-125,52,26
-106,28,62
-104,4,99
-20,-35,-13
-14,-13,-32
-15,20,-57
-19,51,-73
-39,54,-93
-53,39,-106
-79,13,-114
-99,4,-122
-147,30,-130
-227,6,-102
-323,-78,-20
-464,-200,175
-512,-373,440
-512,-361,511
-512,-247,511
-487,-124,511
-318,-31,450
-202,16,306
-133,36,195
-89,47,149
-58,47,130
-37,37,121
-21,28,115
-9,27,123
-8,30,136
1,39,141
2,43,138
-2,31,138
0,19,150
-7,15,170
7,31,157
16,38,131
-40,26,122
-231,5,317
-418,-23,511
-512,-83,511
-495,-143,511
-464,-171,433
-428,-167,279
-379,-165,145
-310,-146,63
-270,-110,-13
-228,-41,-74
-187,13,-101
-162,47,-93
-152,64,-62
-143,63,-14
-125,52,26
-106,28,62
-104,4,99
-105,-14,131
-111,-26,132
-125,-38,131
-137,-40,141
-159,-33,165
-164,-30,182
-161,-31,203
-163,-34,228
-210,-50,267
-256,-48,365
-227,-29,392
-183,-39,324
-159,-34,238
-172,6,179
-175,65,147
-188,104,135
-168,123,127
-139,118,118
-118,102,113
-104,82,99
-103,60,92
-123,44,106
-158,33,146
-193,26,190
-210,20,205
-20,-35,-13
-14,-13,-32
-15,20,-57
-19,51,-73
-39,54,-93
-53,39,-106
-79,13,-114
-99,4,-122
-147,30,-130
-227,6,-102
-323,-78,-20
-464,-200,175
-512,-373,440
-512,-361,511
-512,-247,511
-487,-124,511
-318,-31,450
-202,16,306
-133,36,195
-89,47,149
-58,47,130
-37,37,121
-21,28,115
-9,27,123
-8,30,136
1,39,141
2,43,138
-2,31,138
0,19,150
-7,15,170
7,31,157
16,38,131
-40,26,122
-231,5,317
-418,-23,511
-512,-83,511
-495,-143,511
-464,-171,433
-428,-167,279
-379,-165,145
-310,-146,63
-270,-110,-13
-228,-41,-74
-187,13,-101
-162,47,-93
-152,64,-62
-143,63,-14
-125,52,26
-106,28,62
-104,4,99
-105,-14,131
-111,-26,132
-125,-38,131
-137,-40,141
-159,-33,165
-164,-30,182
-161,-31,203
-163,-34,228
-210,-50,267
-256,-48,365
-227,-29,392
-183,-39,324
-159,-34,238
-172,6,179
-175,65,147
-188,104,135
-168,123,127
-139,118,118
-118,102,113
-104,82,99
-103,60,92
-123,44,106
-158,33,146
-193,26,190
-210,20,205
-213,13,189
-217,6,165
-213,6,156
-201,10,158
-191,15,166
-174,15,158
-163,16,156
-153,22,151
-149,33,154
-141,34,145
-134,23,144
-136,6,155
-154,-7,191
-172,-10,245
-179,-2,272
-173,4,253
-165,3,205
-157,8,165
-154,21,139
-152,34,132
-148,39,130
-140,38,135
-131,32,146
-125,23,159
-125,17,162
-129,21,168
-132,25,169
-133,25,183
-134,23,198
-138,17,213
-148,8,225
-156,7,247
-155,12,249
-151,19,232
-140,23,198
-130,28,181
-125,29,170
-125,33,164
-124,42,160
-120,51,155
-120,49,154
-123,37,165
-125,26,173
-128,14,186
-129,14,208
-128,13,216
-131,9,211
-131,10,204
-129,13,202
-125,19,202
-129,21,168
-132,25,169
-133,25,183
-134,23,198
-138,17,213
-148,8,225
-156,7,247
-155,12,249
-151,19,232
-140,23,198
-130,28,181
-125,29,170
-125,33,164
-124,42,160
-120,51,155
-120,49,154
-123,37,165
-125,26,173
-128,14,186
-129,14,208
-128,13,216
-131,9,211
-131,10,204
-129,13,202
-125,19,202
-119,29,195
-116,37,187
-119,38,174
-119,47,176
-118,50,184
-113,44,194
-111,30,213
-112,17,226
-120,11,236
-125,17,226
-126,15,215
-126,13,200
-124,12,188
-120,15,182
-118,20,182
-118,25,186
-120,28,194
-118,30,198
-116,26,203
-108,23,201
-105,20,195
-103,18,192
-106,18,191
-112,21,197
-122,25,203
-129,21,168
-132,25,169
-133,25,183
-134,23,198
-138,17,213
-148,8,225
-156,7,247
-155,12,249
-151,19,232
-140,23,198
-130,28,181
-125,29,170
-125,33,164
-124,42,160
-120,51,155
-120,49,154
-123,37,165
-125,26,173
-128,14,186
-129,14,208
-128,13,216
-131,9,211
-131,10,204
-129,13,202
-125,19,202
-119,29,195
-116,37,187
-119,38,174
-119,47,176
-118,50,184
-113,44,194
-111,30,213
-112,17,226
-120,11,236
-125,17,226
-126,15,215
-126,13,200
-124,12,188
-120,15,182
-118,20,182
-118,25,186
-120,28,194
-118,30,198
-116,26,203
-108,23,201
-105,20,195
-103,18,192
-106,18,191
-112,21,197
-122,25,203
-128,24,207
-130,26,200
-129,25,190
-127,23,184
-127,21,185
-130,23,194
-129,21,205
-125,20,204
-115,17,199
-108,16,198
-104,14,198
-102,16,202
-99,18,209
-98,21,217
-98,24,223
-99,24,228
-103,27,233
-105,32,232
-106,32,221
-99,27,209
-95,22,201
-95,20,198
-100,18,201
-105,15,207
-105,14,209
-129,21,168
-132,25,169
-133,25,183
-134,23,198
-138,17,213
-148,8,225
-156,7,247
-155,12,249
-151,19,232
-140,23,198
-130,28,181
-125,29,170
-125,33,164
-124,42,160
-120,51,155
-120,49,154
-123,37,165
-125,26,173
-128,14,186
-129,14,208
-128,13,216
-131,9,211
-131,10,204
-129,13,202
-125,19,202
-119,29,195
-116,37,187
-119,38,174
-119,47,176
-118,50,184
-113,44,194
-111,30,213
-112,17,226
-120,11,236
-125,17,226
-126,15,215
-126,13,200
-124,12,188
-120,15,182
-118,20,182
-118,25,186
-120,28,194
-118,30,198
-116,26,203
-108,23,201
-105,20,195
-103,18,192
-106,18,191
-112,21,197
-122,25,203
-128,24,207
-130,26,200
-129,25,190
-127,23,184
-127,21,185
-130,23,194
-129,21,205
-125,20,204
-115,17,199
-108,16,198
-104,14,198
-102,16,202
-99,18,209
-98,21,217
-98,24,223
-99,24,228
-103,27,233
-105,32,232
-106,32,221
-99,27,209
-95,22,201
-95,20,198
-100,18,201
-105,15,207
-105,14,209
-104,14,208
-101,12,207
-101,15,209
-97,17,207
-95,18,202
-92,17,192
-88,10,192
-89,12,201
-91,10,216
-94,8,236
-100,8,249
-101,9,250
-97,10,241
-93,14,223
-93,22,216
-91,25,212
-93,22,211
-87,16,205
-89,17,202
-91,21,201
